utt,spk,asr,cond,cer,hyp
p32_u11,p32,mms-1b-all,enc5,0.3400,인서결 대택령 변선인인 인석결 정부의 대통 령실 비석관끔 호소 인선을 이름면 옮일 발초된다
p32_u11,p32,mms-1b-all,ce0,0.3600,눈석열 대택령 변이서일이 눈석결 정부의 대통 령실 비석관끔 호소 인선을 일어며 옮일 발표된다
p32_u11,p32,mms-1b-all,ce10,0.2200,눈사결대통령 변선인니 눈사결 정부의 대통령실 비서관급 후속 인선을 이름면 오일 발표된다
p32_u11,p32,xlsr-korean,no_se,0.5800,문사와 대통령 사이에 문사자 당국의 대근는 뜻에 비가관은 호면 야산을 일어 오에 발혀된다
p32_u11,p32,xlsr-korean,taps,0.2000,윤사경 대통령 대선인이 윤사결 정부의 대통령실 비서관경 호속 인산을 이으며 오 일 발표된다
p32_u11,p32,xlsr-korean,enc5,0.2200,인사견 대통령 변선인이 인사결 정부의 대통령실 비서관큼 호속 인선을 이으며 오 일 발표된다
p32_u11,p32,xlsr-korean,ce0,0.3000,문서열 대통령 차향이 선 일이 문사일 정부의 대통령실 비서관큼 포석 인선을 이루면 오 일 발표된다
p32_u11,p32,xlsr-korean,ce10,0.2800,문사견 대통령 반 선임이 문사결 당부의 대통령시 비서관큼 후속 인선을 이루는 오 일 발표된다
p32_u11,p32,whisper-small,taps,0.2000,윤석열 대통령 대행인선인이 윤석열 정부의 대통령실 비서관계 포속인선을 이르며 5일 발표된다.
p32_u11,p32,whisper-small,ce10,0.1600,윤석열 대통령 반응선인이 윤석열 정부의 대통령실 비서관금 호소 긴선을 이르면 5일 발표된다
p32_u11,p32,whisper-small,taps_notch,0.2000,윤석열 대통령 대행인선인이 윤석열 정부의 대통령실 비서관계 포속인선을 이르며 5일 발표된다.
p32_u11,p32,whisper-small,ce10_notch,0.2400,윤석열 대통령 반응선이니 윤석열 정부의 대통령실 비서관금 호소 긴선을 이루는 5일 발표된다
p32_u11,p32,whisper-small,taps_lpf4k,0.1800,윤석열 대통령 대행인선인이 윤석열 정부의 대통령실 비서관계 포속인선을 이르면 5일 발표된다.
p32_u11,p32,whisper-small,ce10_lpf4k,0.2000,은석열 대통령 가능선이니 은석열 정부의 대통령실 비서관금 후속인선을 이르면 오늘 발표된다
p32_u11,p32,whisper-small,hyb_tapsLow_ceHigh,0.1200,윤석열 대통령 당선인이 윤석열 정부의 대통령실 비서관계 포속인선을 이르면 5일 발표된다.
p32_u11,p32,whisper-small,hyb_ceLow_tapsHigh,0.1600,윤석열 대통령 가능선이니 윤석열 정부의 대통령실 비서관금 후속인선을 이르면 5일 발표된다
p32_u12,p32,mms-1b-all,no_se,0.4237,인세각 장사인 대정이실 뱀개자면 빠을림 내일이나 몰래 대혀한다면 이번 내을 서용이로 배취하 예정이라고 말했다
p32_u12,p32,mms-1b-all,taps,0.2203,민서결 장선인 대된이실 감개자면 빠를년 내일이나 모의 발표안다며 이번에는 서면으로 발표할 예정이라고 말했다
p32_u12,p32,mms-1b-all,enc5,0.2373,눈설결 장선인 대변인실 건개점는 빠을년 내이이나 모의 발표안다며 이번에는 서염이로 발표할 예정이라고 말했다
p32_u12,p32,mms-1b-all,ce0,0.2881,민석결 당서인 대전인실 감게점은 빠르년 내일이나 몰의 벌표안다며 이번에는 선양의로 벌표할 예정이라고 말했다
p32_u12,p32,mms-1b-all,ce10,0.1864,눈서결 장선인 대변이실 건개자면 빠르면 내이이나 모래 발혀한다며 이번에는 서면으로 발표할 예정이라고 말했다
p32_u12,p32,xlsr-korean,no_se,0.5424,인찰가 당판을 반단것서 반대달는 빠을는 내외 은나 몸에 발표한다며 논원을 사면으어 발혀하야 달라며 말했다
p32_u12,p32,xlsr-korean,taps,0.2034,인사결 당선인 대전 이시 관계자는 빠월 년 내일이나 모래 발표한다며 이번에는 사면으로 발표할 예정이라고 말했다
p32_u12,p32,xlsr-korean,enc5,0.1525,인사결 당선인 대변인실 관계자는 팔월 년 내일이나 모래 발표한다며 이번에는 사면으로 발표할 예정이라고 말했다
p32_u12,p32,xlsr-korean,ce0,0.1356,인사결 당선인 대전인실 관계자는 빠르 년 내일이나 모래 발표한다며 이번에는 상면으로 발표할 예정이라고 말했다
p32_u12,p32,xlsr-korean,ce10,0.1864,인사교 당선인 발변 있을 관계자은 빠르 면 내일은나 모래 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다
p32_u12,p32,whisper-small,taps,0.0847,윤석열 당선인 대변인실 관계자는 빠른년 내일이나 모레 발표한다며 이번에는 선연으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,ce10,0.0339,윤석열 당선인 대변이실 관계자는 빠르면 내일이나 모래 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다
p32_u12,p32,whisper-small,taps_notch,0.1356,윤석열 당선인 대변인실 경계장은 빠른년 내일이나 모레 발표한다며 이번에는 선연으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,ce10_notch,0.0339,윤석열 당선인 대변이실 관계자는 빠르면 내일이나 모레 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,taps_lpf4k,0.1695,윤석열 당선인 대전인실감계장은 빠른 년 내일이나 모레 발표한다며 이번에는 서년으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,ce10_lpf4k,0.0339,윤석열 당선인 대변이실 관계자는 빠르면 내일이나 모레 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,hyb_tapsLow_ceHigh,0.1017,윤석열 당선인 대전인실 관계자는 빠른년 내일이나 모레 발표한다며 이번에는 선연으로 발표할 예정이라고 말했다.
p32_u12,p32,whisper-small,hyb_ceLow_tapsHigh,0.0678,윤석열 당선인 대변이실 관계점은 빠르면 내일이나 모레 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다.
p32_u13,p32,mms-1b-all,no_se,0.5116,앞과 후 색개인사를 당재원 당산일 비사실단의 대져함이 듣간을 태못 다른 모세이다
p32_u13,p32,mms-1b-all,taps,0.1860,앞서 수속개 인사를 장재원 당선인 비서실장이 배지한 겁과는 사못 다름 모습이다
p32_u13,p32,mms-1b-all,enc5,0.2326,앞서 수속개 민사를 장재원 동성인 비서실장이 배지한 급과는 사못 다른 모습이다
p32_u13,p32,mms-1b-all,ce0,0.2326,앞서 수속개 인사를 장재원 당선인 기서실장이 배지한 득과는 사못 다름 못습이다
p32_u13,p32,mms-1b-all,ce10,0.2326,앞소 수속결 인사를 장재원 동성인 비서실장이 발져한 급과는 사못 달른 모습이다
p32_u13,p32,xlsr-korean,no_se,0.6977,앞파크 핵별리 일사해 견대와 동록성을 분상세 딸을 발표할 국간을 타로다는 오해이다
p32_u13,p32,xlsr-korean,taps,0.1163,앞서 수석계 인사를 장제원 당성이 비서실장이 배제한 것과는 사뭇 다른 모습이다
p32_u13,p32,xlsr-korean,enc5,0.1163,앞서 수석계 인사를 장제원 당성인 비서실장이 배제한 교과는 사뭇 다른 모습이다
p32_u13,p32,xlsr-korean,ce0,0.1163,앞서 수석계 인사를 장제원 당성인 비서실장이 배제한 교과는 사뭇 다른 모습이다
p32_u13,p32,xlsr-korean,ce10,0.1395,앞서 수석급 인사를 당세원 방성이 비서실장이 발표한 곳과는 사뭇 다른 모습이다
p32_u13,p32,whisper-small,taps,0.1163,앞서 수석급 인사를 장재원 당선이 비서실장이 배제한 것과는 사뭇 다른 모습이다.
p32_u13,p32,whisper-small,ce10,0.1628,앞서 수소급 인사를 장재원 당선이 비서실장이 발주한 국관은 사뭇 다른 모습이다
p32_u13,p32,whisper-small,taps_notch,0.1163,앞서 수석급 인사를 장재원 당선이 비서실장이 배제한 것과는 사뭇 다른 모습이다.
p32_u13,p32,whisper-small,ce10_notch,0.1628,앞서 수속들 인사를 장재원 당선인 비서실장이 발주한 국관은 사뭇 다른 모습이다
p32_u13,p32,whisper-small,taps_lpf4k,0.1395,앞서 수석급 인사를 장재원 당선이 비서실장이 배제한 법과는 사뭇 다른 모습이다.
p32_u13,p32,whisper-small,ce10_lpf4k,0.1628,앞서 수속급 인사를 장재원 당선님 비서실장이 발전한 국관은 사뭇 다른 모습이다
p32_u13,p32,whisper-small,hyb_tapsLow_ceHigh,0.1163,앞서 수석급 인사를 장재원 당선이 비서실장이 배제한 것과는 사뭇 다른 모습이다.
p32_u13,p32,whisper-small,hyb_ceLow_tapsHigh,0.2093,앞서 수속급 인사를 장재원 동선님 비서실장이 배제한 국관은 사뭇 다른 모습이다
p32_u14,p32,mms-1b-all,no_se,0.5821,소대 직정 생원 실장에는 대선 1생 자장여서 염단센리네 메티질를 충관했던 해물 잡천 생화대 손의 회전관리 위렵하게 절름된다
p32_u14,p32,mms-1b-all,taps,0.3134,초대 획정 상황실장에는 대선 캠패의 과정에서 연단6이천인의 렌지지를 충관했던 하모서 천 청화대 선일 행정관이 유력하게 걸론된다
p32_u14,p32,mms-1b-all,enc5,0.4179,초대 기정 창망실장에는 대천 텐패이 겨정에서 연단천인의 옛스지지를 충과했던 한로석천 청화대 손일 행정관이 이력하게 걸론된다
p32_u14,p32,mms-1b-all,ce0,0.4328,초대 기정 성황실장에는 대선 텐패이 가정여서 연당6이 선인의 웨지지를 총관했던 현호석천 청화대 선의 흥전건이 유력하게 결혼된다
p32_u14,p32,mms-1b-all,ce10,0.3881,초대 극정 상황실장해는 대선 텐패의 과정에서 연다선인네 의치질를 충관했던 하노서천 청화대 손의 흥정관이 유력하게 걸론된다
p32_u14,p32,xlsr-korean,no_se,0.6418,사대 국정 창한세사라는 발상 탈텔를 받아 여성문 단이 팔일에 의해 메돼기를 총과렸 하나  청와대 일 회당라를 주력하게 방언된다
p32_u14,p32,xlsr-korean,taps,0.2836,최대 직정사황실장에는 대선 캠페이 과정에서 연 단용 이 천 이내 메시지를 총괄했던 하무사 전 청와대 선의 행정관이 유력하게 거론된다
p32_u14,p32,xlsr-korean,enc5,0.2239,최대 직정 상황실장에는 대선 텐페이 과정에서 윤 단천 이내 메시지를 총괄했던 하무사 전 청와대 선의 행정관이 유력하게 거론된다
p32_u14,p32,xlsr-korean,ce0,0.2687,서대 직정상황실장에는 대선 캠페이 가정에서 연 당용이 천 이내 메시지를 총괄했던 향무석 전 청와대 선의 흑정관이 유력하게 거론된다
p32_u14,p32,xlsr-korean,ce10,0.2985,사비 국정 상남실장하는 대선 텐페이 과정에서 윤 당성 선이내 메시지를 총괄했던 하루사전 청와대 선의 흥정관이 압격하게 거론된다
p32_u14,p32,whisper-small,taps,0.2090,초대 극정사황실장에는 대선 캠페이 과정에서 윤당용이 전인에 메시지를 총괄했던 한호석 전 청와대 선일 행정관이 유력하게 거론된다.
p32_u14,p32,whisper-small,ce10,0.1493,초대 국정상황실장 아는 대선 캠페이 과정에서 윤 당윤 선인의 메시지를 총괄했던 한호석 전 청와대 선인 행정관이 무력하게 거론된다
p32_u14,p32,whisper-small,taps_notch,0.2537,초대 극정사황실장에는 대선 캠페이 과정에서 윤 당룡 2002년에 메시지를 총괄했던 하모석 전 청와대 선일 행정관이 유력하게 거론된다.
p32_u14,p32,whisper-small,ce10_notch,0.1940,초대국정상황실장안은 대선 캠페이 과정에서 윤당윤 선인의 메시지를 총괄했던 한호석 전 청와대 선의 행정관이 무력하게 거론된다.
p32_u14,p32,whisper-small,taps_lpf4k,0.1940,초대 극정 상황실장에는 대선 캠페이 과정에서 윤 당룡이 전인에 메시지를 총괄했던 한호석 전 청와대 선일 행정관이 유력하게 거론된다.
p32_u14,p32,whisper-small,ce10_lpf4k,0.1642,초대 국정상황실장안은 대선 캠페인 과정에서 윤 당윤 선인의 메시지를 총괄했던 하모석 전 청와대 선인 행정관이 무력하게 거론된다.
p32_u14,p32,whisper-small,hyb_tapsLow_ceHigh,0.2388,초대 극정 상황실장에는 대선 캠페이 과정에서 윤당윤 2002년에 메시지를 총괄했던 한호석 전 청와대 선일 행정관이 유력하게 거론된다.
p32_u14,p32,whisper-small,hyb_ceLow_tapsHigh,0.2090,초대 극정상황실장안은 대선 템페이 과정에서 윤당윤 선임의 메시지를 총괄했던 하모섭 전 청와대 선임 행정관이 무력하게 거론된다.
p32_u15,p32,mms-1b-all,no_se,0.6912,당목크 학실 태아 등의 비사관내는 형지한 점 의유한이 행복크 각시 태마 행복 기백 비사반내는 최 양연 번화드 등백장이 새화 평해 올랍다
p32_u15,p32,mms-1b-all,taps,0.4118,정모 수석실 산나 등무 비사관에는 홍지한 전 위원니 홍고 수석실 산나 행고 기획 비사관에는 최영의 등화이이보 분국정이 사아 평에 올렀다
p32_u15,p32,mms-1b-all,enc5,0.4118,정모 수속실 산나 평물 비서관내는 통심한 전 의원니 통보 수속실 산나 행곡 기획 비서관에는 최영의 등화일보 분국정이 하아 평에 올랍다
p32_u15,p32,mms-1b-all,ce0,0.4265,정모 수석실 산나 정로 비서관내는 흥지한 전 위원니 흥포 수석실 산나 흥포 기획 비사관에는 최 영의 본화 일보 불국점이 화아 평에 올랐다
p32_u15,p32,mms-1b-all,ce10,0.3824,정모 수석실 차나 정무비사관에는 홍지한 전 유원니 풍고 수석실 차나 힌곡 기획 비사관에는 최영의 등가일보 등국정이 하나 평에 올랍다
p32_u15,p32,xlsr-korean,no_se,0.7500,강력 쇄 탄와독립비사단언은 손해월 국의원의 일도쇄 탄원 흥대 국약 이관의 평장을 관라로을 공식호을 하해 올왔다
p32_u15,p32,xlsr-korean,taps,0.2647,장문수 석실 산나 당물비서관에는 홍지만 전 의원이 홍보수석실 산업 행고기획 비서관에는 최영에 동나 이보 분국장이 삼병에 올랐다
p32_u15,p32,xlsr-korean,enc5,0.3235,정문수 석시 상나 당물비서관에는 홍신한 전 의원이 홍보수석 상업 한고기획 비서관에는 최영에 동갈 일보 중국장이 한형에 올랐다
p32_u15,p32,xlsr-korean,ce0,0.2647,장문수 석실 산하장무비서관에는 홍지만 전 의원이 홍보수 석 산업 홍보기의 비서관에는 최영에 변나 일보 불국장이 한병에 올랐다
p32_u15,p32,xlsr-korean,ce10,0.3235,정모수 석 나국무비서관에는 홍지만 전 의원이 홍보수 석실 상나 홍고기의 비서관에는 최양에 분단 일보 본국장이 한나병에 올랐다
p32_u15,p32,whisper-small,taps,0.2059,정무수석실 산하 등무 비서관회는 홍지만 전 의원이 홍보수석실 산하행고기획비서관회는 최영의 동야의보 분국정이 사마평에 올랐다.
p32_u15,p32,whisper-small,ce10,0.2206,정무수석실 사나 등무 비서관에는 홍지만 전 의원이 홍보수석실 사나 홍보기획 비서관에는 최영의 등과 일보 분국정이 하나 평에 올랐다
p32_u15,p32,whisper-small,taps_notch,0.2647,정무수석실 산화등무 비서관에는 홍지만 전 의원이 홍보수석실 산화행고기획비서관에는 최영의 동야의보 분국정이 3화 병에 올랐다.
p32_u15,p32,whisper-small,ce10_notch,0.1912,정무소석실 산하 정문비서관회는 홍지만 전 의원이 홍보소석실 산하 홍보기획비서관회는 최영의 등강일보 분국정이 하나 평에 올랐다.
p32_u15,p32,whisper-small,taps_lpf4k,0.2059,정무수석실 산하 등무비서관회는 홍지만 전 의원이 홍보수석실 산하행구기획비서관회는 최영혜 동양이보 분국정이 3화평에 올랐다.
p32_u15,p32,whisper-small,ce10_lpf4k,0.1912,정무수석실 산하 등무 비서관회는 홍지만 전 의원이 홍보수석실 산하 홍보기획비서관회는 최영의 등하 일보 분국정이 산하평에 올랐다.
p32_u15,p32,whisper-small,hyb_tapsLow_ceHigh,0.2647,"정무수석실 산화동무비서관회는 홍지만 전 의원이 홍보수석실 산화행고기획비서관회는 최영혜, 동양이보, 분국정이 사마평에 올랐다."
