split,utt,spk,asr,cond,hyp
dev,p64_u53,p64,whisper-small,ce2.0,스페이스 X는 9일 지작일 폭풍으로 인터넷만 그중에 사용되는 사림크 유성 40개를 부실하게 됐다고 밝혔다고 로이터 통신 등이 보도했다
dev,p64_u53,p64,whisper-small,ce5.0,스페이스 X는 9일 지작일 폭풍으로 인터넘만 구충에 사용되는 타링크 일성 40개를 부실하게 됐다고 밝혔다고 로이터 통신 등이 보도했다
dev,p64_u53,p64,whisper-small,ce10.0,페이스 X는 9일 지작일 폭풍으로 인터넷만 구충을 사용되는 사링크 위성 40개를 불실하게 됐다고 밝혔다고 로이터 통신 등이 보도했다
dev,p64_u53,p64,whisper-small,ce_only10.0,페이스 x는 9일 지작이 폭풍으로 인터넷만 구충이 사용되는 타링크 위성 40개를 분실하게 됐다고 밝혔다고 롤터 통신 등이 보도했다
dev,p64_u53,p64,whisper-small,enc5.0,스페이스 X는 9일 지작일 폭풍으로 인터넷만 그중에 사용되는 스타 링크 이성 40개를 부실하게 됐다고 밝혔다고 로이터 통신 등이 보도했다.
dev,p64_u54,p64,whisper-small,no_se,스페이스 액션은 지난 3일 8링 초 이성 42대를 발사했고 이 중 40개가 지구자기장에 지적하게 변하는 기자기포총 현상으로 제 계도에 도달하지 못했다.
dev,p64_u54,p64,whisper-small,taps,세이스 액드는 지난 3일 탈인켜 이성 89개를 발사했고 이 중 80개가 지구 자기장이 극격하게 변화는 지자기 푸콩 현상으로 제 계도에 도달하지 못했다.
dev,p64_u54,p64,whisper-small,ce0.0,최이스 액트는 지난 3일 탈이익혀 이성 49개를 발사했고 이 중 80개가 지구 자기장이 극격하게 변화는 지자기 푸콩 현상으로 제 계도에 도달하지 못했다.
dev,p64_u54,p64,whisper-small,ce0.1,Chase X은 지난 3일 타링 Q2성 89개를 발사했고 이 중 80개가 지구 자기장에 급격하게 변화는 지작이 품풍 현상으로 제 계도에 도달하지 못했다
dev,p64_u54,p64,whisper-small,ce0.5,페이스 엑스는 지난 3일 타링크 2성 49개를 발사했고 이 중 40개가 지구 자기장이 극격하게 변화는 지작이 푸풍 현상으로 제 계도에 도달하지 못했다.
dev,p64_u54,p64,whisper-small,ce1.0,스페이스 X는 지난 3일 탈인표 2성 49개를 발사했고 이 중 40개가 지구 자기장이 급격하게 변화는 지작이 폭풍 현상으로 제 궤도에 도달하지 못했다
dev,p64_u54,p64,whisper-small,ce2.0,스페이스 X는 지난 3일 타링크 위성 49개를 발사했고 이 중 40개가 지구 자기장 극격 과결 변화는 지작이 푹 훔空 현상으로 제 계도에 도달하지 못했다
dev,p64_u54,p64,whisper-small,ce5.0,페이스 S는 지난 3일 타링크 위성 89개를 발사했고 이 중 40개가 지구 자기장에 급격하게 떠나는 지작이 폭풍 현상으로 제 계도에 도달하지 못했다
dev,p64_u54,p64,whisper-small,ce10.0,페이스 X는 지난 3일 타링표 위성 49개를 발사했고 이 중 40개가 지구 자기장 국격 강의 변화는 지작이 폭풍 현상으로 제 궤도에 조달하지 못했다
dev,p64_u54,p64,whisper-small,ce_only10.0,체있스 S는 지난 3일 타링크 일성 89개를 발사했고 이 중 80개가 지구 자기장이 급격하게 변하는 지작이 폭풍 현상으로 제 계도에 조달하지 못했다
dev,p64_u54,p64,whisper-small,enc5.0,Chase X은 지난 3일 타링크 이성 49개를 발사했고 이 중 40개가 지구 자기장에 급격하게 변하는 지작이 푸쿵 현상으로 제 개도에 도달하지 못했다.
dev,p64_u55,p64,whisper-small,no_se,시작이 보통은 주로 태양에 플라스마 있다가 우주로 방출되는 태양층에 의해 발생합니다.
dev,p64_u55,p64,whisper-small,taps,지자기 풍풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 의해 발생한다.
dev,p64_u55,p64,whisper-small,ce0.0,지자기 풍풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 의해 발생한다.
dev,p64_u55,p64,whisper-small,ce0.1,지작이 푸풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 이에 발생한다.
dev,p64_u55,p64,whisper-small,ce0.5,기작이 풍풍은 주로 태양의 플라스마 입다가 우주로 방출되는 태양풍에 의해 발생한다.
dev,p64_u55,p64,whisper-small,ce1.0,기작이 부풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 대해 발생한다.
dev,p64_u55,p64,whisper-small,ce2.0,기자기 풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 이에 발생한다
dev,p64_u55,p64,whisper-small,ce5.0,기작이 풍풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 의해 발생한다
dev,p64_u55,p64,whisper-small,ce10.0,기작이 부풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 의해 발생한다
dev,p64_u55,p64,whisper-small,ce_only10.0,지자기 북풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 의해 발생한다
dev,p64_u55,p64,whisper-small,enc5.0,지작이 푸풍은 주로 태양의 플라스마 입자가 우주로 방출되는 태양풍에 이에 발생한다.
dev,p64_u56,p64,whisper-small,no_se,스페이스 X는 지다기 폭풍이 대기의 밀도를 높였고 이제 생긴 정력 때문에 이성이 안정적인 제대로 비행하는데 실패했다고 설명했다.
dev,p64_u56,p64,whisper-small,taps,스페이스 X는 지작이 폭풍이 대기에 밀도를 높였고 이때 생긴 정력 때문에 이성이 안정적인 개류로 비행하는데 실태했다고 설명했다.
dev,p64_u56,p64,whisper-small,ce0.0,스페이스 액스는 지닥이 폭풍이 되기에 밀도를 높였고 이때 숨긴 저항력 때문에 이성이 안정적인 계류로 비행하는데 실패했다고 설명했다.
dev,p64_u56,p64,whisper-small,ce0.1,스페이스 X는 주작이 폭풍이 되기에 밀도를 높였고 이때 숨긴 정력 때문에 이성이 안정적인 개도로 비행하는데 실패했다고 설명했다.
dev,p64_u56,p64,whisper-small,ce0.5,스페이스 X는 지닥이 폭풍이 되기에 밀도를 높였고 이때 생긴 정력 때문에 이성이 안정적인 개도로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,ce1.0,페이스 X는 지닥이 폭풍이 대비의 밀도를 높였고 이때 생긴 정력 때문에 위성이 안정적인 개도로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,ce2.0,페이스트 X는 지작이 폭풍이 되기에 밀도를 높였고 이때 생긴 정력 때문에 이성이 안정적인 개도로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,ce5.0,페이스 X는 지닥이 폭풍이 되기에 밀도를 높였고 이때 생긴 정력 때문에 위성이 안정적인 계대로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,ce10.0,스페이스 X는 지닥이 폭풍이 대기에 밀도를 높였고 이때 숨긴 정력 때문에 위성이 안정적인 개도로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,ce_only10.0,페이스 x는 지닥이 폭풍이 되기에 밀도를 높였고 이때 생긴 정력 때문에 이성이 안정적인 개도로 비행하는데 실패했다고 설명했다
dev,p64_u56,p64,whisper-small,enc5.0,스페이스 X는 지닥이 폭풍이 대기에 밀도를 높였고 입대 생긴 정력 때문에 이성이 안정적인 개로로 비행하는데 실패했다고 설명했다.
dev,p64_u57,p64,whisper-small,no_se,2월 1부 이성은 지구 대기권으로 재진입하는 과정에서 일이 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지지할 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,taps,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 아머지 이성들도 그렇게 될 것이라며 이성 자네가 질기에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce0.0,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 아머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce0.1,이어 일부 이성은 지구 대기권으로 대지하는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 총도라는 일은 높을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce0.5,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지기에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce1.0,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce2.0,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u57,p64,whisper-small,ce5.0,이어 일부 이성은 지구 대기권으로 대진이 파는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 충돌하는 일은 없을 것이라고 전했다
dev,p64_u57,p64,whisper-small,ce10.0,이어 일부 이성은 주구 대기권으로 재진입하는 과정에서 인이 불타버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 주구에 충돌하는 일은 없을 것이라고 전했다
dev,p64_u57,p64,whisper-small,ce_only10.0,이어 일부 이성은 지구 대기권으로 재진이 파는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 지구에 충돌하는 일은 없을 것이라고 전했다
dev,p64_u57,p64,whisper-small,enc5.0,이어 일부 이성은 지구 대기권으로 재진입하는 과정에서 이미 불타 버렸고 나머지 이성들도 그렇게 될 것이라며 이성 자네가 즐기에 충돌하는 일은 없을 것이라고 전했다.
dev,p64_u58,p64,whisper-small,no_se,"타링크는 2010년대 중망까지 벽에도 소용이성 12,000개를 쏘아 올려 지구전역에서 이용 가능한 초고석 인선의 서비스를 극복하는 사업위원"
dev,p64_u58,p64,whisper-small,taps,타 링크는 2020년대 중반까지 저개도 소형 이성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업위가
dev,p64_u58,p64,whisper-small,ce0.0,타 링크는 2020년대 중망까지 적에도 소형 이성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업이다.
dev,p64_u58,p64,whisper-small,ce0.1,타 링크는 2020년대 중반까지 적에도 소형 이성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업이터
dev,p64_u58,p64,whisper-small,ce0.5,타 링크는 2020년대 중망까지 저개도 소형 위성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업이다
dev,p64_u58,p64,whisper-small,ce1.0,타링크는 2020년대 중반까지 적에도 소형 이성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업입니다.
dev,p64_u58,p64,whisper-small,ce2.0,탈 잉코는 2020년대 중반까지 적에도 소형 위성 1만 2000개를 쏘아 올려 지구 저녁에서 이용 가능한 초호석 인터넷 서비스를 구축하는 사업이다.
dev,p64_u58,p64,whisper-small,ce5.0,타링크는 2020년대 중반까지 저개도 소형 위성 1만 2000개를 쏘아 올려 지구 저녁에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업입니다
dev,p64_u58,p64,whisper-small,ce10.0,타링크는 2020년대 중반까지 저개도 소형 위성 1만 2000개를 수화 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업이죠
dev,p64_u58,p64,whisper-small,ce_only10.0,타링크는 2020년대 중반까지 적에도 소형 이성 1만 2000개를 수화 올려 지구 저녁에서 이용 가능한 초호석 인터넷 서비스를 구축하는 사업이다
dev,p64_u58,p64,whisper-small,enc5.0,타 링크는 2020년대 중반까지 적에도 소형 이성 1만 2000개를 쏘아 올려 지구 전역에서 이용 가능한 초고석 인터넷 서비스를 구축하는 사업이다.
dev,p64_u59,p64,whisper-small,no_se,스페이스 X는 현재까지 2004개 위성을 발사했고 공유 중 14개 나라에서 위성 인터넷 베타 서비스 사업을 진행하고 있다.
dev,p64_u59,p64,whisper-small,taps,"테이스X는 현재까지 2004개의 이성을 발사했고, 북미 등 14개 나라에서 이성 인터넷 데타 서비스 사업을 진행하고 있다."
dev,p64_u59,p64,whisper-small,ce0.0,"테이스 X는 현재까지 2004개 이성에 달사했고, 국민 등 14개 나라에서 이성 인터넷 데타 서비스 사업을 진행하고 있다."
dev,p64_u59,p64,whisper-small,ce0.1,스페이스 엑스는 현재까지 2004개 유성을 발사했고 북미 등 14개 나라에서 유성 인터넷 베타 서비스 사업을 진행하고 있다.
dev,p64_u59,p64,whisper-small,ce0.5,"스테이스 X는 현재까지 2004개 위성을 발사했고, 북미 등 14개 나라에서 위성 인터넷 베타 서비스 사업을 진행하고 있다."
dev,p64_u59,p64,whisper-small,ce1.0,스테이스 X는 현재까지 2천여개 위성을 발사했고 국민 등 14개 나라에서 위성 인터넷 베타 서비스 사업을 진행하고 있다.
dev,p64_u59,p64,whisper-small,ce2.0,스테이스 X는 현재까지 210개 위성을 발사했고 북미 등 14개 나라에서 위성 인터넷 베타 서비스 사업을 진행하고 있다.
dev,p64_u59,p64,whisper-small,ce5.0,테이스 X는 현재까지 이천에게 이성을 발사했고 북미 등 14개 나라에서 이성 인터넷 베타 서비스 사업을 진행하고 있다
dev,p64_u59,p64,whisper-small,ce10.0,스페이스 X는 현재까지 2001개 위성을 발사했고 북미 등 14개 나라에서 위성 인터넷 베타 서비스 사업을 진행하고 있다
dev,p64_u59,p64,whisper-small,ce_only10.0,스페이스 엑스는 현재까지 이천여개 유성을 발사했고 북미 등 14개 나라에서 유성 인터넷 베타 서비스 사업을 진행하고 있다
dev,p64_u59,p64,whisper-small,enc5.0,스페이스 X는 현재까지 2004개 위성을 발사했고 북미 등 14개 나라에서 위성 인터넷 데타 서비스 사업을 진행하고 있다.
dev,p64_u60,p64,whisper-small,no_se,서울 위태원 참사로 신진 희생자들과 이 쪽들의 압글논 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,taps,서울 이태원 참사로 숨진 희생자들과 이 쪽들의 끊은 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce0.0,서울 이태원 참사로 숨진 희령자들과 이 쪽들에 끊은 사연이 속촉 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce0.1,서울 이태원 참사로 숨진 희생자들과 이 쪽들의 끊는 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce0.5,서울 이태원 참사로 숨진 희생자들과 이 쪽들의 애 끊은 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce1.0,서울 이태원 참사로 숨진 희생자들과 이 쪽들에 끊는 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce2.0,서울 이태원 참사로 숨진 희생자들과 이 쪽들에 끊는 사연이 속속 알려지면서 안타까움을 더하고 있다.
dev,p64_u60,p64,whisper-small,ce5.0,서울 이태원 참사로 숨진 희명자들과 이 쪽들의 액글된 사연이 속속 알려지면서 안타까움을 더하고 있다
